Subject,Condition,RT,Accuracy,RT_log,Group,home,social,prof,composite
S106,obligdet_w,13916,1,9.540794536,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,8997,1,9.104646467,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4744,0,8.464635941,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,26628,1,10.18971857,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,9308,0,9.138629524,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,3240,1,8.083328609,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,6724,1,8.813438495,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,3661,0,8.205491613,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,6495,1,8.778787929,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,17599,1,9.775597361,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,5661,1,8.641355834,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,12078,1,9.399140895,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,17282,1,9.757420776,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,5987,0,8.697345731,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,3983,0,8.289790583,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,3204,1,8.072155308,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,29086,1,10.27801224,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,12045,1,9.396404915,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,11084,1,9.313257906,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,6238,1,8.738414897,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,23616,1,10.06967973,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,4793,1,8.474911799,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,4291,1,8.364275085,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,7195,1,8.881141619,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,22149,0,10.00554763,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,11498,0,9.349928386,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,5202,0,8.556798446,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,9122,1,9.118444357,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,4578,1,8.429017501,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,32050,1,10.37505246,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,11062,1,9.311271091,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,7266,1,8.890961213,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,12540,0,9.436678814,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,4565,1,8.426173793,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,8668,1,9.067393363,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,11530,1,9.352707613,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,23339,1,10.05788106,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,4954,1,8.50795061,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,20884,0,9.946738595,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,4335,1,8.374476889,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,8214,1,9.013595295,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,14487,0,9.581006975,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,4154,1,8.331827004,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,21094,1,9.956743919,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,15773,1,9.666054896,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,21788,1,9.989114639,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4351,0,8.378160983,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,5339,0,8.582793649,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,14766,1,9.60008252,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,3493,0,8.158516245,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,6995,1,8.852950887,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4516,0,8.415381925,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,9258,0,9.133243322,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,5120,1,8.540909718,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,23053,1,10.04555119,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,15119,1,9.62370751,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,14049,1,9.550306498,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,7260,0,8.890135108,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,6495,1,8.778787929,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,12346,0,9.421087403,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,8811,1,9.08375622,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,12619,1,9.442958894,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,8607,1,9.060331105,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,5149,1,8.5465578,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,23831,1,10.07874253,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,27915,1,10.23691946,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,12153,1,9.405331332,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,10949,1,9.301003407,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,8392,1,9.03503415,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,16098,1,9.68645032,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,475,0,6.163314804,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,21080,0,9.956080003,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,31836,1,10.368353,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,7132,1,8.872346979,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,9020,1,9.107199613,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,19517,1,9.87904116,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,9052,1,9.110741007,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,6835,0,8.829811749,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,5764,1,8.659386957,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,12527,0,9.435641594,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,4627,1,8.439663989,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,19725,1,9.889642146,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,3848,0,8.255308812,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,6152,1,8.724532511,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4517,0,8.415603336,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,6759,1,8.818630229,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,10617,1,9.270211769,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,5960,1,8.69282576,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,4526,1,8.417593826,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,7589,1,8.934455109,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,6411,1,8.765770544,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,5733,1,8.653994233,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,6071,1,8.711278615,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,4082,1,8.314342343,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,11242,1,9.327412044,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,5355,1,8.585785983,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,2969,1,7.995980475,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,8484,1,9.045937316,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,3316,1,8.106514516,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,18178,0,9.807967351,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,6889,0,8.837681216,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,28096,0,10.2433825,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,5442,1,8.601901919,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,13269,0,9.493185767,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,14137,0,9.556550753,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,7967,1,8.983063289,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,32683,1,10.39461034,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,10747,1,9.282381925,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,8160,1,9.006999448,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,5760,0,8.658692754,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,11527,0,9.352447389,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,10554,0,9.264260214,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,12550,1,9.437475945,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,5606,0,8.631592732,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,3795,1,8.24143969,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,6870,1,8.834919385,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,8684,1,9.069237531,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,4294,0,8.364973978,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,5252,1,8.566364235,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,7809,0,8.963032194,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,9042,0,9.109635668,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,17166,1,9.750685962,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,12714,1,9.450459027,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,13123,0,9.482121695,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,5886,1,8.680331929,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,10103,0,9.220587688,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,9542,1,9.163458386,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,6928,1,8.84332645,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,4195,1,8.341648619,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,20042,1,9.905585351,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,6310,1,8.749890956,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,3073,1,8.030409562,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,6903,0,8.839711379,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,9229,1,9.130105979,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,9852,1,9.195429759,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,9939,0,9.204221691,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,26425,1,10.18206581,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,19124,0,9.85869937,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,11346,1,9.336620538,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,9101,1,9.116139577,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,5426,1,8.598957493,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,18829,1,9.843153513,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,5466,0,8.606302366,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,3655,1,8.203851372,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,31378,0,10.35386229,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,7447,0,8.915566546,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,14196,1,9.560715514,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,4717,1,8.458928283,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,4729,1,8.461469043,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4824,0,8.481358738,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,7928,1,8.978156076,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,26170,1,10.172369,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,5441,1,8.601718146,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,4595,1,8.432724035,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,9546,1,9.163877498,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,18847,1,9.844109029,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,3684,0,8.211754397,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,8215,1,9.01371703,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,9015,0,9.106645136,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,5920,1,8.686091728,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,24368,0,10.10102608,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,5586,1,8.628018747,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,4076,1,8.312871394,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,4881,1,8.493105396,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,2987,1,8.002024818,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,6788,1,8.822911626,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,7256,1,8.889583992,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,14497,0,9.58169701,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,6030,0,8.70450229,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,21954,1,9.996704634,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,9135,0,9.119868469,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,15057,1,9.619598278,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,17572,1,9.774062005,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,4058,0,8.30844552,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,8341,0,9.028938392,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,6329,1,8.752897525,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,7066,0,8.863049828,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,4837,1,8.484049973,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,7391,0,8.908018323,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,28142,1,10.2450184,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,4884,0,8.493719835,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,10301,1,9.239996257,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,3821,0,8.248267447,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,3032,1,8.016977747,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,2167,1,7.681099002,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,6967,1,8.848939995,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_g,2853,1,7.956126351,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_g,17798,1,9.78684137,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,19442,0,9.875190953,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,5464,1,8.605936401,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,30297,1,10.31880398,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,11038,1,9.309099144,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_w,3286,1,8.097426299,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,highom_wo,5442,1,8.601901919,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,num_u,3429,1,8.140023952,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_wo,5019,0,8.52098599,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,lowom_w,23899,1,10.0815919,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,20509,1,9.928619093,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_w,16000,1,9.680344001,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,obligdet_wo,18594,0,9.830594227,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
S106,gender_u,9038,0,9.10919319,nonNative,-0.778297213,-5.058843093,-17.66614876,-3.717767371
